PROVINCE,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Surin,-0.497371677,-0.471182567,-0.374491245,0.172475746
Surin,-0.456179396,-0.486226788,-0.46829323,0.172442534
Surin,-0.456196701,-0.444841929,-0.484602694,0.09337048
Surin,-0.497397513,-0.444859315,-0.439737303,0.078959231
Surin,-0.504906553,-0.486252745,-0.439756152,0.064611773
Surin,-0.512382354,-0.49379689,-0.484630834,0.093312709
Surin,-0.497427616,-0.501307641,-0.492809454,0.229679303
Surin,-0.426373252,-0.486282988,-0.500951871,0.229631836
Surin,-0.426397985,-0.414896438,-0.48466362,0.193681812
Surin,-0.445129889,-0.414921286,-0.40727335,0.229421928
Surin,-0.426507358,-0.433740765,-0.407300288,0.15770338
Surin,-0.463876597,-0.415031171,-0.427702514,0.150544433
Surin,-0.467606795,-0.452575115,-0.407419414,0.358487184
Surin,-0.359257386,-0.456322752,-0.448120862,0.423099209
Surin,-0.32559103,-0.347466798,-0.452183682,0.18644368
Surin,-0.448901348,-0.313643049,-0.334172772,0.114727662
Surin,-0.486269268,-0.437529855,-0.297504392,0.308478791
Surin,-0.385314461,-0.475072474,-0.431810272,0.530881522
Surin,-0.269430622,-0.373645693,-0.472510285,1.563551183
Surin,0.268646069,-0.257220084,-0.362553353,2.811023227
Surin,0.918646407,0.283372171,-0.236336168,4.108672598
Surin,1.594791843,0.936411328,0.349720741,1.476463311
Surin,0.223268582,1.615717814,1.057681512,0.315284039
Surin,-0.381768559,0.23778254,1.794118736,0.114646605
Surin,-0.486311503,-0.370083213,0.30029695,0.171992338
Surin,-0.456431278,-0.475114906,-0.358691263,0.114662216
Surin,-0.486303369,-0.445094988,-0.472556285,0.100304711
Surin,-0.493784404,-0.475106734,-0.440011645,0.10743862
Surin,-0.490067252,-0.482622744,-0.472547426,0.2936988
Surin,-0.393015635,-0.478888214,-0.480695545,2.306525821
Surin,0.655775999,-0.381382871,-0.476646935,6.281906462
Surin,2.72716411,0.672311974,-0.370941239,6.781976986
Surin,2.987727872,2.753384039,0.771370989,4.453992123
Surin,1.774721974,3.015165965,3.027464469,1.188083664
Surin,0.073007204,1.796489138,3.311262664,0.465222806
Surin,-0.30364236,0.086818674,1.99009321,0.486632631
Surin,-0.292486684,-0.291591766,0.136636788,0.644101639
Surin,-0.210436823,-0.280383937,-0.273598563,0.794497212
Surin,-0.132072603,-0.197950483,-0.261448137,0.36501653
Surin,-0.355855244,-0.119219903,-0.172081901,0.6009495
Surin,-0.232921419,-0.344048751,-0.086729956,1.123298864
Surin,0.039250823,-0.220540197,-0.330467262,3.284307237
Surin,1.165252948,0.052904478,-0.196571445,5.337374284
Surin,2.23501181,1.18417078,0.099870355,5.058440369
Surin,2.08967217,2.258930877,1.326277922,1.695367498
Surin,0.337329491,2.112911758,2.491427023,0.615240216
Surin,-0.225475184,0.352376695,2.333127468,0.429228455
Surin,-0.322397362,-0.21305915,0.424528653,0.987302432
Surin,-0.031610666,-0.31043445,-0.188461231,1.739045801
Surin,0.360088247,-0.018288296,-0.294025945,2.404768312
Surin,0.706965646,0.37524185,0.022690157,1.903738126
Surin,0.445901847,0.723740937,0.449316804,1.445525169
Surin,0.207148139,0.461456638,0.827125209,4.823826554
Surin,1.967425695,0.221586731,0.54278239,5.697039186
Surin,2.422416658,1.990093769,0.282739049,5.339750578
Surin,2.236249988,2.447211861,2.199980294,11.91152827
Surin,5.660501249,2.260174843,2.695542732,8.96846222
Surin,4.127004819,5.700434835,2.492775608,3.199257944
Surin,1.120937671,4.15976915,6.222366845,1.04522308
Pathum Thani,-0.144110356,0.610032961,1.016805328,0.144793385
Pathum Thani,-0.67105358,-0.147398956,0.624054503,0.320131192
Pathum Thani,-0.52734306,-0.673584941,-0.141556699,0.287776291
Pathum Thani,-0.553861811,-0.530080939,-0.673424812,0.841049794
Pathum Thani,-0.100387318,-0.556561581,-0.528371152,2.303567151
Pathum Thani,1.098322384,-0.10373875,-0.555137751,2.267589909
Pathum Thani,1.068834688,1.093248357,-0.097425019,0.723174798
Pathum Thani,-0.197000121,1.063803035,1.112488,0.396418813
Pathum Thani,-0.464816136,-0.200212716,1.082724707,0.223204548
Pathum Thani,-0.606786158,-0.467643868,-0.194940779,0.293518405
Pathum Thani,-0.549155455,-0.609409873,-0.465259842,0.312887956
Pathum Thani,-0.533279767,-0.551861988,-0.608556736,0.060410489
Pathum Thani,-0.74021556,-0.536009115,-0.550387408,0.040229712
Pathum Thani,-0.756756146,-0.742647532,-0.534363344,0.040198177
Pathum Thani,-0.756781993,-0.759164349,-0.743233189,0.270321142
Pathum Thani,-0.568168415,-0.759190158,-0.759928366,0.499145961
Pathum Thani,-0.380618825,-0.570847626,-0.759954454,0.428446026
Pathum Thani,-0.438565965,-0.383567552,-0.569578067,0.218740057
Pathum Thani,-0.610445347,-0.44143142,-0.38027561,0.079501446
Pathum Thani,-0.724568214,-0.613063804,-0.438764333,0.049645827
Pathum Thani,-0.749038502,-0.727022672,-0.612250125,0.098921949
Pathum Thani,-0.708650766,-0.751457795,-0.727439601,0.019738835
Pathum Thani,-0.773550895,-0.711128098,-0.752138592,0.187153397
Pathum Thani,-0.636334432,-0.775934963,-0.711373386,0.058994266
Pathum Thani,-0.741376327,-0.638915686,-0.776880081,0.029454185
Pathum Thani,-0.765587993,-0.743806631,-0.638381173,0.088259089
Pathum Thani,-0.717390267,-0.767983504,-0.744404804,0.019569472
Pathum Thani,-0.773689709,-0.71985504,-0.768842756,0.458432823
Pathum Thani,-0.413988161,-0.776073578,-0.720194568,0.662180717
Pathum Thani,-0.246992141,-0.416888936,-0.777020193,1.000898865
Pathum Thani,0.030628312,-0.250132896,-0.413956821,0.64968122
Pathum Thani,-0.25723699,0.027088605,-0.245400032,0.33885965
Pathum Thani,-0.511992825,-0.260363022,0.034815102,0.16443598
Pathum Thani,-0.6549541,-0.514752763,-0.25574063,0.202796075
Pathum Thani,-0.623513367,-0.657508597,-0.512877451,0.260407876
Pathum Thani,-0.576293534,-0.626113045,-0.657174863,0.192590096
Pathum Thani,-0.6318784,-0.578961069,-0.62544028,0.134677025
Pathum Thani,-0.67934516,-0.634466057,-0.577779124,0.09606997
Pathum Thani,-0.710988307,-0.681864605,-0.633883494,0.095825001
Pathum Thani,-0.711189089,-0.71346228,-0.681793885,0.248609698
Pathum Thani,-0.585963567,-0.713662773,-0.713732774,0.296020435
Pathum Thani,-0.547104739,-0.588617205,-0.713935432,0.286078013
Pathum Thani,-0.555253755,-0.549814219,-0.587539534,0.276209153
Pathum Thani,-0.563342478,-0.557951525,-0.548317526,0.171186953
Pathum Thani,-0.649420862,-0.566028624,-0.556542704,0.094952514
Pathum Thani,-0.711904197,-0.65198331,-0.564707026,0.218154846
Pathum Thani,-0.610924998,-0.714376853,-0.65158991,0.947027093
Pathum Thani,-0.013526116,-0.613542766,-0.714657224,1.059078621
Pathum Thani,0.078313651,-0.017002371,-0.612734259,0.236220324
Pathum Thani,-0.596118156,0.074705419,-0.009751999,0.122639195
Pathum Thani,-0.689211616,-0.598757202,0.082946116,0.244862594
Pathum Thani,-0.589034771,-0.691716883,-0.59778903,0.225743401
Pathum Thani,-0.60470526,-0.591683996,-0.691752555,0.441073103
Pathum Thani,-0.42821655,-0.607331966,-0.590639442,0.439849628
Pathum Thani,-0.429219335,-0.431096877,-0.60645639,0.364263338
Pathum Thani,-0.491171433,-0.432098222,-0.42831819,0.587301425
Pathum Thani,-0.30836477,-0.493961292,-0.429330348,0.465524208
Pathum Thani,-0.408175914,-0.311417329,-0.49186146,0.56727036
Pathum Thani,-0.324782648,-0.411085041,-0.307346258,0.91006598
Pathum Thani,-0.043820214,-0.327811614,-0.408090252,0.611924177
Pathum Thani,-0.288183449,-0.047252935,-0.32391758,0.231557381
Pathum Thani,-0.599940001,-0.29126501,-0.040329231,0.277494117
Pathum Thani,-0.562289295,-0.602573555,-0.28697632,0.21248605
Pathum Thani,-0.615571262,-0.564976955,-0.601646595,0.29530075
Pathum Thani,-0.547694608,-0.618182353,-0.563643999,0.54345223
Pathum Thani,-0.344304484,-0.55040324,-0.617423947,0.781059043
Pathum Thani,-0.149556988,-0.347305396,-0.548912908,0.696462429
Pathum Thani,-0.218894136,-0.152837761,-0.34362187,1.11636351
Pathum Thani,0.12526554,-0.222075268,-0.147054236,0.95956222
Pathum Thani,-0.003252064,0.121589836,-0.217039419,1.496859789
Pathum Thani,0.43712822,-0.006743083,0.130336824,2.606283513
Pathum Thani,1.346435023,0.433004356,0.000618075,2.210797243
Pathum Thani,1.022286234,1.341004447,0.445114218,0.55435395
Pathum Thani,-0.335369206,1.017321474,1.362919536,0.28143824
Pathum Thani,-0.55905661,-0.338382959,1.035741205,0.462671064
Pathum Thani,-0.410514411,-0.561748915,-0.334603082,0.725210492
Pathum Thani,-0.195331624,-0.413420177,-0.560381101,2.045857998
Pathum Thani,0.887098592,-0.198546617,-0.410450605,3.566056916
Pathum Thani,2.133085305,0.882328102,-0.193256688,2.480026766
Pathum Thani,1.242952363,2.12652428,0.899290079,2.197764585
Pathum Thani,1.011604397,1.237670496,2.156921966,0.332920632
Pathum Thani,-0.516860569,1.006654987,1.258469711,0.557115078
Pathum Thani,-0.333106128,-0.519613511,1.024959533,0.610399228
Pathum Thani,-0.289433329,-0.336123133,-0.517790689,0.286758394
Pathum Thani,-0.554696101,-0.292513094,-0.332318853,0.250679521
Pathum Thani,-0.584267097,-0.557394672,-0.288237881,0.357611584
Pathum Thani,-0.49662335,-0.586923174,-0.555979838,1.178839825
Pathum Thani,0.17647243,-0.499405374,-0.585827209,2.275006334
Pathum Thani,1.074913344,0.17272314,-0.497364331,4.317051374
Pathum Thani,2.748616012,1.069872956,0.182022301,4.834369524
Pathum Thani,3.172620748,2.741170444,1.088860175,2.822481867
Pathum Thani,1.523635699,3.164565868,2.778205514,0.850970283
Pathum Thani,-0.092256279,1.517950479,3.20617306,0.433968196
Pathum Thani,-0.434039879,-0.095619395,1.541776355,0.424657001
Pathum Thani,-0.441671529,-0.436911838,-0.089217985,0.556589713
Pathum Thani,-0.333536729,-0.444532521,-0.434195945,0.423388324
Pathum Thani,-0.442711363,-0.336553115,-0.441898922,0.352577296
Pathum Thani,-0.500749557,-0.445570861,-0.332753478,0.633927817
Pathum Thani,-0.270148807,-0.503525652,-0.442948474,1.231556344
Pathum Thani,0.219679988,-0.273256285,-0.501529102,2.073735351
Pathum Thani,0.909947452,0.215868606,-0.268773124,2.358017127
Pathum Thani,1.142950719,0.905144127,0.225633683,1.978102579
Pathum Thani,0.83156484,1.137812559,0.922352488,1.416173046
Pathum Thani,0.370995684,0.826874154,1.157533438,0.733821208
Pathum Thani,-0.188274102,0.366966855,0.8432373,1.247718333
Pathum Thani,0.232926691,-0.191499237,0.378363598,2.954001234
Pathum Thani,1.631431713,0.229096273,-0.186133206,6.857427299
Pathum Thani,4.830761059,1.625591586,0.239004192,6.309438868
Pathum Thani,4.381618322,4.820323362,1.650579847,2.535109531
Pathum Thani,1.288099344,4.371826062,4.879810593,1.25748638
Pathum Thani,0.240932786,1.282752599,4.426470102,1.854462799
Pathum Thani,0.730227099,0.237090863,1.304038643,1.463350432
Pathum Thani,0.409663252,0.72568204,0.247085113,1.166135427
Pathum Thani,0.166059641,0.405578857,0.740952442,3.441936939
Pathum Thani,2.031353985,0.162325314,0.417392559,3.239273782
Pathum Thani,1.865247039,2.024939153,0.171512193,1.213434527
Pathum Thani,0.204826969,1.859070909,2.054239851,0.910962836
Nong Bua Lam Phu,0.264383875,-0.421050936,-0.608414459,0.019933859
Nong Bua Lam Phu,-0.581203126,0.277858094,-0.404983092,0
Nong Bua Lam Phu,-0.630892414,-0.570937741,0.306754527,0.019926749
Nong Bua Lam Phu,-0.58122085,-0.62081559,-0.557621095,0
Nong Bua Lam Phu,-0.630892414,-0.570955532,-0.608414459,0
Nong Bua Lam Phu,-0.630892414,-0.62081559,-0.557639212,0.199128217
Nong Bua Lam Phu,-0.13452395,-0.62081559,-0.608414459,0.218869321
Nong Bua Lam Phu,-0.085315145,-0.122563507,-0.608414459,0.019896498
Nong Bua Lam Phu,-0.581296256,-0.073167964,-0.101016878,0
Nong Bua Lam Phu,-0.630892414,-0.571031225,-0.050714671,0.019886923
Nong Bua Lam Phu,-0.581320125,-0.62081559,-0.557716294,0.039778276
Nong Bua Lam Phu,-0.531736794,-0.571055184,-0.608414459,0.019887516
Nong Bua Lam Phu,-0.581318646,-0.521283694,-0.557740693,0.039747366
Nong Bua Lam Phu,-0.531813844,-0.5710537,-0.50705564,0.019943082
Nong Bua Lam Phu,-0.581180136,-0.521361037,-0.557739182,0
Nong Bua Lam Phu,-0.630892414,-0.570914664,-0.507134401,0
Nong Bua Lam Phu,-0.630892414,-0.62081559,-0.557597594,0.079740683
Nong Bua Lam Phu,-0.432122189,-0.62081559,-0.608414459,0.099661549
Nong Bua Lam Phu,-0.38246529,-0.421291071,-0.608414459,0.238946723
Nong Bua Lam Phu,-0.035268048,-0.371445734,-0.405227635,0.019907747
Nong Bua Lam Phu,-0.581268216,-0.022930948,-0.354467379,0.019898478
Nong Bua Lam Phu,-0.581291322,-0.571003078,0.000444453,0
Nong Bua Lam Phu,-0.630892414,-0.571026272,-0.55768763,0
Nong Bua Lam Phu,-0.630892414,-0.62081559,-0.55771125,0.05966065
Nong Bua Lam Phu,-0.482175844,-0.62081559,-0.608414459,0.019864169
Nong Bua Lam Phu,-0.581376845,-0.47153467,-0.608414459,0
Nong Bua Lam Phu,-0.630892414,-0.571112119,-0.456393464,0
Nong Bua Lam Phu,-0.630892414,-0.62081559,-0.557798673,0.059551104
Nong Bua Lam Phu,-0.482448911,-0.62081559,-0.608414459,0.059518141
Nong Bua Lam Phu,-0.482531078,-0.471808774,-0.608414459,0.019829781
Nong Bua Lam Phu,-0.581462563,-0.471891252,-0.456672599,0.019816696
Nong Bua Lam Phu,-0.581495181,-0.571198163,-0.456756591,0.118841297
Nong Bua Lam Phu,-0.334655782,-0.571230905,-0.557886296,0.019799197
Nong Bua Lam Phu,-0.581538801,-0.323454799,-0.557919639,0.019793592
Nong Bua Lam Phu,-0.581552771,-0.571274691,-0.305595562,0.039586088
Nong Bua Lam Phu,-0.532215863,-0.571288713,-0.557964229,0.019785799
Nong Bua Lam Phu,-0.581572198,-0.521764581,-0.557978508,0
Nong Bua Lam Phu,-0.630892414,-0.571308214,-0.507545353,0.039515461
Nong Bua Lam Phu,-0.532391914,-0.62081559,-0.557998367,0.118566999
Nong Bua Lam Phu,-0.335339527,-0.5219413,-0.608414459,0.158104017
Nong Bua Lam Phu,-0.236785295,-0.324141139,-0.507725316,0.098784165
Nong Bua Lam Phu,-0.384652354,-0.225212913,-0.3062945,0.118510091
Nong Bua Lam Phu,-0.335481382,-0.373641098,-0.20555043,0.118444586
Nong Bua Lam Phu,-0.335644668,-0.324283532,-0.356703039,0
Nong Bua Lam Phu,-0.630892414,-0.324447438,-0.306439507,0.059155613
Nong Bua Lam Phu,-0.483434755,-0.62081559,-0.306606421,0.157702278
Nong Bua Lam Phu,-0.237786712,-0.472798359,-0.608414459,0.650618087
Nong Bua Lam Phu,0.990908381,-0.22621813,-0.457680347,0.729407544
Nong Bua Lam Phu,1.187307476,1.007139617,-0.206574099,0.453135005
Nong Bua Lam Phu,0.498640757,1.204284007,1.049422132,0.629947301
Nong Bua Lam Phu,0.939382151,0.513003935,1.25018514,0.767660623
Nong Bua Lam Phu,1.282661226,0.955417855,0.546216508,0.767708979
Nong Bua Lam Phu,1.282781764,1.299999606,0.996751008,0.590587221
Nong Bua Lam Phu,0.841268971,1.300120602,1.347657614,0.43287999
Nong Bua Lam Phu,0.448150923,0.856932356,1.34778083,0.21633911
Nong Bua Lam Phu,-0.091622223,0.462322502,0.896457791,0.314479625
Nong Bua Lam Phu,0.153013407,-0.079498976,0.49460481,0.039303232
Nong Bua Lam Phu,-0.532920939,0.166064997,-0.05716189,0.137551312
Nong Bua Lam Phu,-0.288017183,-0.522472333,0.19290945,0.117921747
Nong Bua Lam Phu,-0.336947952,-0.276639216,-0.508266096,0.353769413
Nong Bua Lam Phu,0.25095137,-0.325755667,-0.257920672,0.15718482
Nong Bua Lam Phu,-0.239076584,0.264374616,-0.307938664,0.058909352
Nong Bua Lam Phu,-0.48404861,-0.227512896,0.293023557,0
Nong Bua Lam Phu,-0.630892414,-0.473414544,-0.207892631,0.078539017
Nong Bua Lam Phu,-0.435117591,-0.62081559,-0.458307843,0.137449757
Nong Bua Lam Phu,-0.288270329,-0.424297841,-0.608414459,0.1374047
Nong Bua Lam Phu,-0.288382643,-0.276893322,-0.408289595,0.078489085
Nong Bua Lam Phu,-0.435242057,-0.277006063,-0.258179442,0.019609766
Nong Bua Lam Phu,-0.582010997,-0.424422779,-0.258294252,0.058814995
Nong Bua Lam Phu,-0.484283814,-0.571748678,-0.408416826,0.039202465
Nong Bua Lam Phu,-0.533172122,-0.47365064,-0.558446916,0.07842922
Nong Bua Lam Phu,-0.435391284,-0.522724469,-0.458548273,0.078439832
Nong Bua Lam Phu,-0.435364831,-0.424572573,-0.50852286,0.01960177
Nong Bua Lam Phu,-0.582030927,-0.424546019,-0.408569369,0.039204847
Nong Bua Lam Phu,-0.533166184,-0.571768684,-0.408542329,0.097993101
Nong Bua Lam Phu,-0.386624243,-0.522718509,-0.558467289,0.156846753
Nong Bua Lam Phu,-0.239919286,-0.375620471,-0.50851679,0.235259521
Nong Bua Lam Phu,-0.044459166,-0.228358797,-0.358718743,0.274407036
Nong Bua Lam Phu,0.053124151,-0.032156945,-0.208754057,0.35270051
Nong Bua Lam Phu,0.248286907,0.065796682,-0.008950888,0.097918641
Nong Bua Lam Phu,-0.38680985,0.261700042,0.090800693,0.078318655
Nong Bua Lam Phu,-0.435666889,-0.375806782,0.290299891,0.039155034
Nong Bua Lam Phu,-0.533290353,-0.424849223,-0.358908474,0.039161321
Nong Bua Lam Phu,-0.533274682,-0.522843149,-0.408851098,0.03916715
Nong Bua Lam Phu,-0.533260153,-0.522827418,-0.508643718,0.058715194
Nong Bua Lam Phu,-0.48453259,-0.522812834,-0.508627699,0.058669608
Nong Bua Lam Phu,-0.484646223,-0.47390036,-0.508612847,0.176062537
Nong Bua Lam Phu,-0.192019949,-0.474014424,-0.458802576,0.508583322
Nong Bua Lam Phu,0.63685721,-0.180277692,-0.458918734,0.801981089
Nong Bua Lam Phu,1.36821212,0.651744892,-0.159790416,1.21257163
Nong Bua Lam Phu,2.391694372,1.385875149,0.687504079,0.782058025
Nong Bua Lam Phu,1.318549742,2.413241313,1.435109416,0.332252535
Nong Bua Lam Phu,0.19731608,1.336024312,2.481333055,0.078179817
Nong Bua Lam Phu,-0.436012971,0.210535791,1.384343559,0.136831262
Nong Bua Lam Phu,-0.289812057,-0.425196618,0.238196512,0.136846509
Nong Bua Lam Phu,-0.28977405,-0.278440901,-0.409204869,0.078192349
Nong Bua Lam Phu,-0.435981733,-0.27840275,-0.259755427,0.078165915
Nong Bua Lam Phu,-0.436047626,-0.425165262,-0.259716575,0.117222529
Nong Bua Lam Phu,-0.338690898,-0.425231405,-0.409172937,0.136783134
Nong Bua Lam Phu,-0.289932025,-0.327505227,-0.409240294,0.332118172
Nong Bua Lam Phu,0.19698115,-0.278561324,-0.309720337,0.234436814
Nong Bua Lam Phu,-0.046509933,0.21019959,-0.25987806,0.390640259
Nong Bua Lam Phu,0.342859617,-0.034215493,0.23785414,0.273387842
Nong Bua Lam Phu,0.050583598,0.356631636,-0.011047222,0.195272073
Nong Bua Lam Phu,-0.144136191,0.063246488,0.38697397,0.097633939
Nong Bua Lam Phu,-0.38751953,-0.132212224,0.08820369,0.566181768
Nong Bua Lam Phu,0.780433308,-0.376519154,-0.110842698,1.79618389
Nong Bua Lam Phu,3.846469219,0.795865832,-0.359633923,2.713799573
Nong Bua Lam Phu,6.133817009,3.873536742,0.834270382,0.585613811
Nong Bua Lam Phu,0.828871714,6.169564564,3.968432444,0.253626369
Nong Bua Lam Phu,0.001324021,0.844488053,6.306604232,1.171074461
Nong Bua Lam Phu,2.288254055,0.013799981,0.883785072,0.761214743
Nong Bua Lam Phu,1.266593529,2.30940846,0.037849584,0.897888595
Nong Bua Lam Phu,1.607281511,1.283870936,2.375594332,1.541676993
Nong Bua Lam Phu,3.212057886,1.625851761,1.331232899,1.092646683
Nong Bua Lam Phu,2.092756519,3.236717944,1.679490838,0.662970929
Nong Bua Lam Phu,1.021700406,2.113169051,3.319924733,1.677132493
Chaiyaphum,-0.517144617,-0.22743244,-0.364249619,0.106585472
Chaiyaphum,-0.602524405,-0.507249568,-0.211357013,0.062166852
Chaiyaphum,-0.629183075,-0.593399665,-0.495343905,0.053283555
Chaiyaphum,-0.634514553,-0.620298854,-0.582777788,0.10659655
Chaiyaphum,-0.602517756,-0.625678433,-0.610077822,0.444112051
Chaiyaphum,-0.399951478,-0.593392956,-0.615537567,1.260626549
Chaiyaphum,0.090095059,-0.388999094,-0.58277098,0.408188619
Chaiyaphum,-0.421511602,0.105468719,-0.375331292,0.425858104
Chaiyaphum,-0.410906928,-0.410753737,0.126504954,0.230614419
Chaiyaphum,-0.528086099,-0.400053386,-0.397410117,0.088696673
Chaiyaphum,-0.613260704,-0.518289765,-0.386550312,0.283856546
Chaiyaphum,-0.496131835,-0.604232828,-0.50654862,0.044345977
Chaiyaphum,-0.639878609,-0.486047204,-0.593772385,0.008864895
